ID	LPD	FN
UBA1738	0.001298605	0.001318038
UBA9715	0.001190994	0.00141178
UMGS1781	0.001195637	0.001406145
CAG-964	0.00206449	0.0005371425
Eubacterium_B	0.001495231	0.00109659
Parabacteroides_B	0.0005085235	0.002077443
BICA1-8	0.001935823	0.0006499724
Gordonibacter	0.001229569	0.001341959
JAAZJU01	0.001886997	0.0006601303
UBA935	0.001189994	0.001331717
UBA3305	0.001837543	0.0006823131
Scybalosoma	0.001284516	0.00122973
RGIG5612	0.001676921	0.0008362209
Hydrogeniiclostridium	0.001427143	0.001085046
Scatavimonas	0.001110998	0.001388823
UBA2658	0.001345719	0.001149955
UBA1535	0.001782984	0.000711378
CAKRHR01	0.001615829	0.00086772
RUG440	0.0007846594	0.001691944
WRMD01	0.0009688878	0.00149795
Faecimorpha	0.001215751	0.001250777
MGBC157735	0.0009897351	0.001466718
SIG454	0.002304407	0.0001433451
Brachyspira	0.0004969677	0.0019481
TWA4	0.001471452	0.000967539
Rubneribacter	0.001091497	0.00133327
JAGZHZ01	0.001488997	0.0009152852
Succinivibrio	0.000852415	0.0015413
SZUA-378	0.001513303	0.000857267
Senegalimassilia	0.0007520558	0.001617443
UBA949	0.0002992845	0.002065482
Phascolarctobacterium_A	0.001208206	0.001142674
CAG-313	0.001040726	0.001301734
JAEYKI01	0.001292059	0.001049988
CAKSQL01	0.001914888	0.0004230298
SFMI01	0.001553123	0.0007757554
JAHAAN01	0.0007740359	0.001553284
CAMBRQ01	0.001516252	0.0007952074
CALXAZ01	0.00125646	0.001046001
HGM11507	0.001274432	0.001010994
UBA6211	0.0008732726	0.001402426
RGIG6375	0.001476455	0.0007962929
CAJFUR01	0.001033806	0.001233452
RUG12372	0.001328353	0.0009321213
CAJOIG01	0.001468661	0.0007855965
Marinobacter	0.0001001464	0.002153097
CAKQOE01	0.001320612	0.0009145215
CAKTEE01	0.001325641	0.0009052229
RGIG4034	0.001362089	0.0008643299
Peptococcus	0.00161958	0.0006041996
CAG-390	0.001564946	0.0006471963
Paenibacillus_B	0.00156855	0.000637815
Pelotomaculum_B	0.001737586	0.0004564515
Enterococcus_E	0.001675469	0.000516149
CAJLIR01	0.00124337	0.0009464439
CAIFEU01	0.0008599894	0.00132626
UMGS1883	0.001341837	0.0008302092
Amedibacillus	0.001356532	0.0008149977
Paenisporosarcina	0.001372475	0.0007980953
RGIG9041	0.001597135	0.0005629518
RGIG995	0.001501144	0.0006521423
UMGS1251	0.00160363	0.0005417053
Spiro-02	0.001808597	0.0003294572
UMGS1976	0.00139474	0.0007373047
DTU013	0.001555386	0.0005737922
Thermophilibacter	0.001089432	0.001036665
Calorimonas	0.0003047582	0.001810219
RUG14109	0.001264488	0.000848318
Fibrobacter	0.001361236	0.0007495606
CAIVAT01	0.0006602083	0.001413787
UMGS1449	0.0009335976	0.001130857
HGM11604	0.001571064	0.0004910069
JAEYFP01	0.0006846486	0.001373097
JACKGS01	0.0005429996	0.001512073
RGIG423	0.001222777	0.000832059
QAKW01	0.001439471	0.0006140323
Criibacterium	0.00180565	0.0002336674
HGM11521	0.001258331	0.0007629399
Moorella	0.001802887	0.0002176215
JAILLW01	0.001503358	0.0005156965
JAJYQQ01	0.0007308764	0.001286715
UMGS2037	0.001414189	0.0005949946
Luxibacter	0.001132978	0.0008609379
RUG12519	0.001553772	0.0004395902
CAG-417	0.001191172	0.0007996633
Pullichristensenella	0.001219563	0.0007590935
RGIG3925	0.001530219	0.0004459017
RUG11797	0.0005615476	0.001410385
WRJC01	0.001278184	0.000691574
UMGS1279	0.001235343	0.0007323814
SIG204	0.0006609416	0.001302004
Hespellia	0.001192813	0.0007700086
Pseudoscardovia	8.318045e-05	0.001879354
SIG565	0.0009461939	0.0010113
JALENY01	0.001070397	0.0008856314
UMGS263	0.001362241	0.0005844262
Hominisplanchenecus	0.001035076	0.0009072048
Faecivicinus	0.00121745	0.0007185504
RGIG7179	0.001448017	0.0004867985
SIG423	0.0003649826	0.001566466
Metaruminococcus	0.001284494	0.0006450139
RGIG4708	0.001227109	0.0007011956
MT110	0.00131487	0.0006108392
CALXCR01	0.001358587	0.0005613071
Clostridium_AR	0.001319356	0.0005976705
CAG-302	0.0007876183	0.00112625
UBA1267	0.001087093	0.0008243695
UMGS1494	0.00175286	0.0001526276
MGBC162888	0.0004119137	0.001491704
UBA1447	0.00126794	0.0006334193
JAEDES01	0.001139428	0.0007604045
Anoxybacillus_A	0.0009114154	0.0009874217
Coprobacter	0.0005277885	0.001369691
Hungateiclostridium	0.001140337	0.0007568664
RUG11795	0.0009470186	0.0009493207
PeH17	0.001270008	0.0006258192
JALEPO01	0.00109921	0.0007940922
UMGS902	0.001108627	0.0007820445
Sharpea	0.00126708	0.0006235311
Tractidigestivibacter	0.001002001	0.0008853737
JAAYFL01	0.00105387	0.0008321181
Ornithospirochaeta	0.0006471647	0.001238061
Sporomusa	0.0008048987	0.001078036
Acididesulfobacillus	0.001636824	0.000236359
JAEZYS01	0.001708094	0.0001621038
CAG-605	0.001058704	0.0008079707
Slackia_A	0.0009962746	0.0008588093
SIG308	0.001099739	0.0007487041
CACXMZ01	0.0005872041	0.001260979
SIG293	0.001622558	0.0002184526
RUG591	0.0008253819	0.001009152
Clostridium_R	0.001108147	0.0007262979
UMGS856	0.0009301819	0.0009008963
Phil1	0.001012602	0.0008157789
JAEXZL01	0.00145898	0.0003693057
Sphingobacterium	0.0007795012	0.001048746
Pararuminococcus	0.001147511	0.0006735989
UBA1081	0.001264204	0.0005553315
WRMS01	0.001253369	0.0005656361
UBA5385	0.001370257	0.0004486381
Aureispira	0.0005906632	0.001227429
Yeguia	0.001165561	0.0006486224
Brevibacillus_B	0.001074179	0.0007312009
MGBC113645	0.001199171	0.0006042319
Scatolibacter	0.0007089856	0.001092867
JALFVM01	0.001073925	0.0007267031
Onthocola_A	0.0006420432	0.001128517
CAG-433	0.0006801715	0.001085495
Acetivibrio	0.0007840591	0.0009790573
Bacteroides_F	0.0007076322	0.001054372
UBA1711	0.0009251819	0.0008359716
CAKPKP01	0.001325556	0.0004348758
RGIG7926	0.0009956678	0.0007640974
CALWWS01	0.001000554	0.0007586886
HUN007	0.001377775	0.0003802085
Ventrousia	0.001185039	0.0005729428
WQRX01	0.0007179738	0.001038494
SIG292	0.000978657	0.000775888
Spyradocola	0.0007747319	0.0009734654
CALWPY01	0.001095192	0.0006487872
UBA1259	0.001127704	0.0006137711
UBA2942	0.001306541	0.0004311548
UMGS1901	0.0007064741	0.001026755
Herpetosiphon	0.0009987089	0.0007337559
JAJZWH01	0.0004248583	0.00130369
RGIG2000	0.0009165307	0.0008054125
Hydrogenoanaerobacterium	0.0009131946	0.0008083196
Thermobrachium	0.0008680699	0.0008457022
RUG12461	0.001448742	0.0002629404
CAG-698	0.001314551	0.0003939295
UMGS731	0.0009555278	0.0007484519
HGM13222	0.001169361	0.0005264775
Timburyella	0.0008116193	0.0008815776
Firm-16	0.001063036	0.0006259033
JAFBIX01	0.001183875	0.0005034821
RGIG4608	0.001303721	0.0003810676
Galloscillospira_A	0.001053466	0.0006253224
RUG678	0.001247073	0.0004305044
NSJ-50	0.0009877621	0.0006871784
RGIG4131	0.00132568	0.0003485633
QALR01	0.001029026	0.0006272447
Ch48	0.0008986112	0.0007518455
JAEZHK01	0.0004866577	0.001161325
Faecalibacillus	0.0004802431	0.001165713
JAEYLA01	0.0009548785	0.0006900952
WQXA01	0.0003103475	0.001333998
Phoenicibacter	0.0004491021	0.001195239
DXYV01	0.0008260276	0.0008145657
SFEL01	0.001295132	0.0003437895
UBA1753	0.001371623	0.0002572361
Woodwardibium	0.0007124416	0.0009072821
Caproicibacterium	0.0009105353	0.0007011406
RUG410	0.0003085486	0.001300468
UBA940	0.0004484484	0.001146529
UBA1258	0.001233392	0.0003611596
Clostridium_N	0.001266625	0.0003266837
Galligastranaerophilus	0.001136954	0.0004544424
Nanogingivalis	0.0006854341	0.0009040656
JAKSSF01	0.0007361267	0.0008504126
Aphodoplasma	0.0009683458	0.0006172691
CALXSV01	0.001224588	0.0003584245
Traorella	0.001013725	0.0005679484
UBA3792	0.001162894	0.0004153315
UBA4923	0.00123351	0.0003437237
Falcatimonas	0.0007723577	0.0007914226
Fimicola	0.001187102	0.0003761793
UBA2918	0.000519936	0.001032655
UBA1428	0.001061919	0.0004893335
Geosporobacter	0.001287211	0.0002553654
Oceanobacillus	0.001211391	0.0003298817
UMGS755	0.001039706	0.0004998562
Flavobacterium	0.0004139574	0.001122149
RACS-047	0.0008810501	0.0006533957
JALHDB01	0.001004177	0.0005268254
JAILDL01	0.0003131467	0.001216344
UBA10281	0.0006312306	0.0008977221
QAKR01	0.001109497	0.0004167099
JAHZHG01	0.0009156025	0.0006062528
Vagococcus	0.000232041	0.001282795
RUG760	0.0008337553	0.0006806437
QQWI01	0.0003489666	0.001155139
JAKSBP01	0.0005711699	0.0009305556
Fimimonas	0.0008680789	0.0006322051
RGIG250	0.0005565592	0.0009388272
Sporosarcina	0.001059924	0.0004332019
RGIG6105	0.0003318053	0.001154657
Solibaculum	0.0008392832	0.000647006
Clostridium_B	0.001112665	0.0003704548
HGM13634	0.0009060577	0.0005765192
Heteroruminococcus	0.0007784395	0.0007008602
Zhenhengia	0.001053302	0.0004227807
JAEWCC01	0.000722047	0.0007540191
JAAUQL01	0.001093645	0.0003822489
Clostridium_AA	0.0009503559	0.0005247478
Leadbettera	0.00132955	0.0001454201
Turicimonas	0.0002186764	0.001256283
JAEZNF01	0.001202123	0.000272792
Halarcobacter	0.0003557561	0.001105755
WRAV01	0.0009025524	0.0005582136
JAFLTZ01	0.0004032546	0.001056891
Aphodovivens	0.0006337638	0.0008235011
CAG-533	0.0009165279	0.0005363409
UBA6987	0.001143237	0.0003053446
UBA12420	0.001011053	0.0004322436
RUG14121	0.0009986257	0.0004442816
Selenomonas_C	0.001014105	0.0004233588
RGIG2311	0.00061072	0.0008255806
RUG191	0.0007078989	0.0007121608
Pontibacter	0.0006192562	0.0007988164
Desulfitibacter	0.00098747	0.000430032
CAG-877	0.0007746968	0.0006398541
CAILAD01	0.000643993	0.0007703486
RUG705	0.000479193	0.0009323147
Herbiconiux	0.0007548588	0.0006417101
Raoultibacter	0.0007301975	0.0006656889
JAHZDZ01	0.0009913143	0.0004038459
CALYAR01	0.000655647	0.0007374268
Enterococcus_A	0.0006687739	0.0007137178
Eubacterium_T	0.0008406897	0.0005397609
RGIG3096	0.001078188	0.0002981377
CADAEX01	0.001145372	0.0002239036
Paenibacillus_AN	0.001088287	0.0002761331
VGFA01	0.0002941339	0.001068773
QALW01	0.0008938242	0.0004643146
JAJQCI01	0.0006478184	0.0007056966
Dehalobacter	0.0008064251	0.0005463022
RUG13038	0.0005908109	0.0007562232
SFFI01	0.001037426	0.0003086272
RGIG8767	0.001159384	0.0001828144
Dwaynesavagella	2.923105e-05	0.001312816
RGIG7300	0.0009247031	0.0004171026
JAAYRO01	0.00119233	0.0001484816
JAFBIO01	0.0008419945	0.0004962474
Campylobacter_A	0.00098501	0.0003529364
UMGS911	0.000644917	0.0006836934
JAHHSE01	0.0008850652	0.0004316855
NHYM01	0.0002534532	0.001063066
HGM11386	0.0001857265	0.001127009
UBA3700	6.456798e-05	0.001246181
UBA8612	0.0006869233	0.0006182083
Sporolactobacillus	0.001023726	0.0002808708
Gallacutalibacter_A	0.001065483	0.0002350733
RGIG4831	0.0006812313	0.0006135863
CAKPTA01	0.0005057152	0.0007880785
Marseille-P2935	0.0005712497	0.0007193047
SFHK01	0.0006933116	0.0005937885
Desulfotomaculum	0.0008971335	0.0003876768
UMGS1623	0.0007083846	0.0005741224
JAAYBT01	0.0008059451	0.0004741023
RUG14199	0.0008169208	0.0004622755
JAJQCF01	0.0007262962	0.0005519151
Clostridium_X	0.0002770635	0.0009981355
UBA1020	0.0003938628	0.0008774394
UBA7702	0.0009123533	0.0003566864
Protoclostridium	0.0006270396	0.0006415592
JAEUSG01	0.0006169541	0.0006493291
DTU069	0.001019353	0.0002438686
ZJ141	0.0005427837	0.0007204077
Paratractidigestivibacter	0.0004553039	0.0008077201
UBA4665	0.0004829664	0.000779151
Bittarella	0.0007925405	0.000467392
Asaccharospora	0.0008631844	0.0003931086
UBA6398	0.0002541989	0.0009996764
UBA1774	0.0008931956	0.0003597956
UMGS2070	0.0003196615	0.0009324742
UMGS1851	0.0008801358	0.0003719621
Egerieicola	0.0007020806	0.0005497116
RGIG1902	0.0007345843	0.0005164047
UBA1752	0.0008501338	0.000400818
CALXDZ01	0.0008716068	0.0003781467
UMGS1668	0.0006259611	0.0006182095
CALWPC01	0.001121279	0.0001219392
Egerieimonas_A	0.0006477629	0.0005920247
RZYP01	0.0007958091	0.0004369182
Anaerobacterium	0.0007748248	0.0004573855
UMGS882	0.0007475353	0.0004732516
SIG495	0.0007133672	0.0005052834
JAHZEH01	0.0007966481	0.0004212316
UMGS1591	0.0007015252	0.0005124596
UMGS1864	0.0005890268	0.0006245655
Pseudobacteroides	0.0007590574	0.0004538833
UBA1177	0.0008205173	0.0003871549
RUG14305	0.0002649934	0.000939637
JABBGTR01	0.0005480299	0.0006474628
QVMH01	0.0002268895	0.0009677142
UMGS1312	0.0009946121	0.0001894967
JAEXAI01	0.001021861	0.0001584939
Actinomyces	0.0008235402	0.0003520379
Breznakia	0.0004115044	0.0007631625
Dehalobacterium	0.0007157057	0.0004552624
RGIG7773	0.0005078954	0.0006612469
HGM11788	0.0004190654	0.0007478264
Fructilactobacillus	0.000856319	0.000309975
JAHHUA01	0.000836367	0.0003287472
Paludibacter	0.0004387469	0.0007228132
Aphodomorpha	0.0006438271	0.0005114703
RGIG3513	0.000901094	0.0002532629
RUG14891	0.0008853148	0.0002652037
JAIOQZ01	0.0004161387	0.0007316371
UMGS1933	0.0009801405	0.0001625695
CAG-884	0.0004796184	0.0006579717
Citrobacter_A	2.589857e-05	0.001109174
JAJQBJ01	0.0007843586	0.0003456764
Kosmotoga_B	0.00101964	0.0001102507
Onthovicinus	0.0008763956	0.0002514734
JAGZMM01	0.0005827416	0.0005405076
UBA3636	0.0007920655	0.0003282396
RGIG1666	0.00076338	0.0003565964
Jeotgalibacillus	0.0006854764	0.0004270314
Miniphocaeibacter	0.0001737525	0.0009370874
RGIG8048	0.0008541988	0.0002555642
UMGS1783	0.0008529292	0.0002564813
CAG-1024	0.0006285791	0.0004806322
Flavivirga	0.0008615714	0.0002454842
UBA2112	0.0004020311	0.0007018672
HGM10766	0.0009646251	0.0001382757
CAKPQL01	0.0006110681	0.0004889244
Coprobacillus	0.0005726526	0.0005251068
Firm-04	0.0007076812	0.0003869086
SIG452	0.0006590389	0.000431274
UMGS1484	0.0008833895	0.0002056311
RGIG9169	0.0002492606	0.0008301555
Helicobacter_B	0.0002616618	0.0008155721
SFJ001	0.00062877	0.0004483681
CAG-349	0.0007326693	0.0003438232
Gastranaerophilus	0	0.00107296
UBA5436	0.000623283	0.0004489139
Azonexus	0.0003771517	0.0006942408
JAAZKO01	0.0003737118	0.0006958148
UBA4285	0.0007468685	0.0003220402
Dielma	0.0005245143	0.0005414755
Peribacillus_A	0.0006110433	0.0004531179
HGM11530	0.0007147292	0.0003479598
BRH-c25	0.0002660283	0.0007934393
UBA3857	0.0007390258	0.0003145937
JABEVM01	0.0001586825	0.0008937286
RUG306	0.0006848126	0.0003665379
Ruminococcus_B	0.0006969898	0.0003543461
DXTB01	0.0005369104	0.0005108687
WRLR01	0.0007671496	0.0002802206
Acidaminococcus	0.0005116677	0.0005353292
Desulfotignum	0.0008233848	0.0002208057
RUG13868	0.0005958076	0.0004479005
HGM11327	0.0007531853	0.0002892452
Falkowella	0.0006438879	0.0003971361
Pradoshia	0.0009582241	7.937083e-05
JAHZIE01	0.0006491812	0.0003815907
Bacillus_A	0.0004070259	0.0006231112
Enterococcus	0.0004922094	0.0005377613
CALXCQ01	0.000668365	0.000357691
CALWOS01	0.0005487426	0.000475761
JAJEQR01	0.0005592878	0.0004630769
Alicyclobacillus_K	0.0005626578	0.0004591485
UMGS1124	0.0003797287	0.0006401921
RAS1	0.0007124868	0.0003050983
UMGS124	0.0005305747	0.000484316
Gracilibacillus	0.000481678	0.0005323889
Borkfalkia	0.0005488728	0.0004648165
UMGS1322	0.0006661426	0.0003448675
UBA3212	0.0006900054	0.0003200649
Clostridium_S	0.0006181756	0.0003915667
Abyssisolibacter	8.65385e-05	0.0009194143
Pelethousia	0.000694379	0.0003102204
Onthovivens	0.000700373	0.0003027583
Desulfonispora	0.0007527322	0.0002426502
Sinanaerobacter	0.0007457116	0.0002478408
CALXGT01	0.0007182869	0.0002751625
WRFZ01	6.417032e-06	0.0009863176
Gallacutalibacter	0.0007147521	0.0002779194
Helicobacter_F	0.0002105001	0.0007810327
Gallispira	0.000313947	0.000676949
JAEZKC01	9.798158e-05	0.0008927735
Aphodomonas	0.0007805353	0.0002070062
Tengunoibacter	0.0007660219	0.0002213477
RGIG1988	0.0006483444	0.0003364237
SIG622	0.0007923624	0.0001921801
Tissierella_C	0.0006019219	0.0003801292
UBA3054	0.0008612594	0.0001205294
UBA5399	0.0004856456	0.000493938
Pullilachnospira	0.0006937376	0.0002813303
CAKRJP01	0.000402062	0.0005679085
Vallitalea	0.000799276	0.0001684421
JAAYOS01	0.0005447273	0.0004166076
Aquitalea	0.000647901	0.0003120334
Anaerosalibacter	6.796637e-05	0.0008897771
CAG-272	0.0006897727	0.0002675467
Lederbergia	0.0003298471	0.0006261909
Olsenella_F	0.000289261	0.0006647091
Limousia	0.0006660703	0.0002808599
RGIG1752	0.0005297976	0.0004168739
CALVUN01	0.0002975511	0.0006491031
JAEYPM01	0.0006601057	0.0002799475
Clostridium_AM	0.0007071534	0.000232809
JAEYRA01	0.0005845919	0.0003547742
UBA1783	0.0006307538	0.0003076189
Tepidibacter	0.0006345536	0.000302345
Sarcina	0.0006588023	0.0002746384
WFSH01	0.0003612469	0.0005699747
UBA11361	0.0008246381	0.0001045207
CAG-449	0.0004246153	0.0005037651
Gemella	0.0005371151	0.0003888187
CALUTH01	8.931857e-05	0.0008352971
RUG14670	0.0008303282	8.71427e-05
RGIG989	0.0006840374	0.0002315701
JAEYQN01	0.0005854635	0.0003292297
RUG14223	0.0007932256	0.000114931
RGIG3135	0.0003456895	0.0005623133
JAJFLO01	0.0007354822	0.0001718175
Hornefia	0.0006295121	0.0002744097
UBA11490	0.0002685939	0.0006325759
UMGS1491	0.0005348607	0.0003649474
Scatenecus	0.0001960192	0.0007030954
Clostridium_F	0.0005833309	0.0003126903
Caecibacter	0.0005453125	0.0003475284
Intestinibacillus	0.0004360064	0.0004552887
Caccoplasma	0.0004695154	0.000412051
Nonlabens	0.0005311779	0.0003497466
JAAYHS01	0.0002907792	0.0005890062
RGIG3091	0.0004189269	0.0004607311
RGIG7265	0.0006201318	0.0002591276
JAEYRB01	0.0004151755	0.0004637839
UMGS872	0.0004701462	0.0004057089
CALUOB01	0.0002248221	0.0006487835
WQVC01	0.0005768229	0.0002938842
Peptoniphilus_E	0.000748577	0.000122123
Bullifex	0.0007702743	9.905762e-05
Brocadia	0.0004487465	0.0004199563
Enterocola	0.0002338165	0.0006345739
Photorhabdus	0.0008294732	3.825492e-05
CAG-710	0.0001682514	0.0006991755
CAG-1782	0.0003160154	0.0005496803
Campylobacter_D	6.693761e-05	0.0007987091
SM3-B41	0.0006899967	0.0001666191
RUG334	0.0004370668	0.0004172777
Longicatena	0.0004461043	0.0004078096
HGM13862	0.0005957616	0.0002578216
UMGS1387	0.0006213804	0.0002318758
Parasporobacterium	0.0005556556	0.0002967885
Aristotella	0.0005891643	0.0002631392
Heliobacterium	0.0006286567	0.0002198509
UMGS1474	0.0005744364	0.0002720729
UBA6448	0.0004957335	0.0003505676
Floccifex	0.0005635686	0.0002824168
UBA3207	0.0002579406	0.0005872444
CAJTFG01	0.0005694721	0.0002731082
Petroclostridium	0.0006249164	0.0002159673
Atopostipes	0.0005927714	0.0002472927
Cupidesulfovibrio	0	0.0008384951
CAKTWY01	0.0004705374	0.0003665883
RUG159	0.0003456278	0.0004888629
Streptomyces	0.0004500816	0.000378965
CAG-628	0.0002677997	0.0005537632
OMSK01	0.000380499	0.000440591
UBA2912	0.0005545773	0.0002662574
CALVUP01	0.0004646109	0.0003558172
Clostridium_AD	0.0005406888	0.0002788496
JADKHR01	0	0.000819508
MGBC140090	0.0001645193	0.0006543731
Scatocola	0.0003985689	0.0004190902
Firm-10	0.0004891982	0.0003258841
MARSEILLE-P3954	0.0005011657	0.0003134031
Fusobacterium_A	0.0003826197	0.000423488
WRBG01	0.0001678961	0.0006370508
OLB8	1.06279e-05	0.0007941198
Adiutrix	0.0005263497	0.0002756525
Clostridium_AU	0.0004032749	0.0003977832
Clostridium_I	0.0005210053	0.0002795119
RGIG5418	0.0002519163	0.0005388488
Weissella	0.0004553541	0.0003350481
Feifania	0.0005070706	0.0002773193
QAMX01	0.0004221853	0.0003605477
RGIG1993	0.0005766212	0.0002054112
RGIG3528	0.0005654975	0.0002129167
Barb7	0.0004095368	0.0003686842
Paenibacillus_E	0.0004929614	0.0002846682
Mammaliicoccus	0.0001694776	0.0006080325
JAEZLD01	0.0005859223	0.0001906259
URXU01	0.0003565384	0.0004197458
UBA11549	0.0003725087	0.0004030991
Aegiribacteria	1.726102e-05	0.0007580643
UMGS2016	0.0005155863	0.0002594359
Soudan-22	0.0002264994	0.0005473898
JAAZLQ01	0.000532278	0.0002413548
JAAZCB01	0.0004076012	0.0003652084
RGIG4266	0.0003059637	0.0004652674
Enteroscipio	0.0004273244	0.0003433281
Heliomicrobium	0.0006275891	0.0001427405
Fibrella	0.0002678857	0.0005023866
UBA1425	0.0004190952	0.000350788
RGIG4076	0.0003798812	0.0003889565
UMGS1975	0.0003247037	0.0004426228
Egerieimonas	0.000530947	0.0002363498
UMGS1754	0.0005140437	0.0002531215
DTU024	0.0004799699	0.0002871322
WRKD01	0.0003360948	0.0004302317
Brevibacillus	0.0004714331	0.0002928384
CALXJL01	0.0004731526	0.000290797
SIG447	0.0005808697	0.0001829436
JAEXFV01	0.0004931689	0.0002704455
Mogibacterium	0.0003405228	0.0004225686
FLUQ01	0.0006962972	6.403761e-05
SIG371	0.0003884937	0.0003717295
Aliiroseovarius	0.0006867398	7.311452e-05
SIG598	0.0003906548	0.000368378
DXHG01	0.0003141762	0.000443195
UBA3824	0.0002492701	0.0005067849
Aphodousia	0.000138619	0.0006159072
HGM16780	0.0003720245	0.0003809304
UBA6984	0.000259704	0.0004918404
Pseudogracilibacillus	0.000439185	0.0003123408
SIG300	0.0005150239	0.0002352242
CAMCHB01	0.0005298625	0.000220091
UBA1067	0.0003861432	0.000363763
Hungatella_B	0.000551906	0.0001972081
Centipeda	0.0003844697	0.0003634383
PMNU01	0.0002622214	0.0004852199
GCA-002787175	0.0004332974	0.0003138891
UBA11512	0.0004624745	0.0002835577
Terrisporobacter	0.0004588965	0.0002829206
Anaeromonas	0.0002812722	0.0004592902
CALXRW01	0.0005187098	0.000221317
HGM11501	0.0005187838	0.0002208624
CAZU01	0.0003143478	0.0004247204
JAAYYM01	0.0004918086	0.0002469854
RGIG1934	0.0003259834	0.0004112739
JAAUYQ01	0.000432397	0.0003041272
RGIG6154	0.0005763066	0.0001594927
Gallalistipes	0.0003441734	0.0003883921
RUG13583	0.0003733377	0.0003577346
Thermoclostridium_A	0.0004913414	0.0002358533
Galloscillospira_B	0.0006026922	0.0001241234
Fusobacterium_B	0.000469759	0.0002544215
HGM11514	0.0004088317	0.000313486
Avidesulfovibrio	7.054528e-06	0.0007151195
Lancefieldella	0.0002173422	0.0005033158
Draconibacterium	0.0005651555	0.0001534613
Tissierella_B	0.0002596378	0.0004586
Proteiniphilum	0.0003406783	0.0003762381
Clostridium_AO	0.0004352686	0.0002815476
JAJQRF01	0.0003673218	0.0003493748
Cloacibacillus	0.0004862335	0.0002292884
Pelethosoma	0.000382664	0.0003321076
Lysinibacillus	0.0004682117	0.0002462826
Hathewaya	0.0004568462	0.0002575196
UBA9464	6.44826e-05	0.0006483445
UBA7707	0.0003311416	0.0003810318
Eubacterium_C	0.0003702792	0.0003399435
Bacillus	0.0004454317	0.0002647381
JAHEZL01	0.0004213204	0.0002875224
RUG13160	0.0004075355	0.0003005727
Firm-07	0.0003897497	0.0003180224
WRAN01	0.0002037463	0.0005028743
Tissierella	0.0003924463	0.0003123722
DUPK01	0.0005116981	0.0001919925
CAKVBE01	0.0005333209	0.0001696465
JAGOYM01	0.0001339605	0.000568794
CAIQBE01	0.0003460762	0.0003520061
Amedibacterium	0.0002710191	0.0004266252
JJ008	0.000623877	7.062193e-05
CAKSJY01	0.0004335182	0.0002601268
Ventrisoma	0.0005276541	0.0001656433
RUG11894	0.0004955251	0.0001963897
UMGS172	0.0004806114	0.0002112521
RUG612	0.0004876743	0.0002028446
TB5	0.0005125198	0.0001742677
RGIG5057	0.00027745	0.0004073308
Brevundimonas	0.0004397617	0.0002433301
CALWZE01	0.0005248688	0.0001521895
RGIG6904	0.0003089548	0.0003675995
Anoxybacter	0.0005468354	0.0001285108
CALWDW01	0.0003821466	0.000293006
Spirillospora	0.0003712894	0.0003034864
DTFZ01	0.0004119699	0.0002627323
JAAYOP01	0.000493262	0.0001770799
Alkalibacter	0.000508227	0.000162082
Desulfobacula	0.0001783599	0.0004916707
UBA5946	0.0001062516	0.0005637779
SIG280	0.0003406329	0.0003292305
Intestinibacter	0.0004222171	0.0002465268
SIG701	0.0005309044	0.0001370152
Faecenecus	0.0002504526	0.0004156328
VUNA01	0.0004643647	0.0002002498
Pseudoruminococcus	0.0003611856	0.0003024819
CALWRB01	0.0004057599	0.0002572317
CAKTXU01	0.0004580108	0.0002049691
JAGLSE01	1.65421e-05	0.0006456563
WRJI01	0.000319129	0.0003419166
RUG11272	0.0005154405	0.0001444944
CAKSBH01	0.0004433616	0.0002138468
RUG14156	0.0001322487	0.0005246649
UBA8949	0.000302016	0.0003544389
SFWF01	0.0003409123	0.0003155102
Ruminiclostridium_D	0.0004353275	0.0002207304
JAAYHF01	0.0001862473	0.0004697517
RGIG2134	0.0003155817	0.0003397098
RGIG7107	0.0001279881	0.00052666
BCD5	0.0004307475	0.0002219674
CALVVX01	0.0003941325	0.0002585525
JAIKWW01	0.0004026503	0.0002493464
JAHZGC01	0.0002159146	0.0004349412
Alkaliphilus_B	0.0004577454	0.000190964
HGM13618	0.0002275448	0.0004210519
Fusibacter_C	0.0004036324	0.000244044
UMGS1498	0.0003772047	0.0002696346
SIG205	0.0002175795	0.000429143
RGIG2361	0.0003611711	0.0002852036
UBA4292	0.0003469593	0.0002962101
Hallerella	0.0004468964	0.0001952125
Pseudoclostridium	0.0004715861	0.0001697286
SIG480	0.0004782405	0.0001628612
RUG727	0.0001355461	0.0005043355
Lacticaseibacillus	0.0005032314	0.0001363952
Ethanoligenens	0.0003866931	0.0002509839
DYGS01	0.0001085153	0.0005287921
Papillibacter	0.0004064408	0.000230712
JAEWRY01	0.0004219552	0.0002117329
Romboutsia_D	0.0004001935	0.0002327876
CALVQX01	0.0004422871	0.0001884705
Ornithoclostridium	0.0003802631	0.0002487089
JAHHSR01	0.0003561962	0.0002727111
Peribacillus	0.0003188469	0.0003092145
DTU083	6.094944e-05	0.0005666478
CAG-266	0.0004408396	0.0001862728
UBA1140	0.0003716852	0.0002553584
Anaerobium	0.0004410895	0.0001858338
RUG147	0.0001022173	0.0005232688
RGIG1896	0.000277255	0.0003458961
JAEWQO01	0.0003128179	0.0003098629
Sphingomonas	8.036885e-05	0.0005416022
Clostridium_K	0.0004376484	0.0001837914
Aquella	6.271173e-06	0.000614941
Proteiniclasticum	0.0003473485	0.0002731589
RUG11690	0.0001155506	0.0005042856
RGIG8709	0.0005225179	9.671514e-05
